origin_fips_state,origin_fips_county,dest_fips_state,dest_fips_county,origin_state_name,origin_county_name,county_of_current_residence_estimate,origin_col_7_moe,origin_nonmovers_estimate,origin_col_9_moe,origin_movers_us_estimate,origin_col_11_moe,origin_movers_same_county_estimate,origin_col_13_moe,origin_movers_diff_county_same_state_estimate,origin_col_15_moe,origin_movers_diff_state_estimate,origin_col_17_moe,origin_movers_abroad_estimate,origin_col_19_moe,dest_state_name,dest_county_name,county_of_residence_1_year_ago_estimate,dest_col_23_moe,dest_nonmovers_estimate,dest_col_25_moe,dest_movers_us_estimate,dest_col_27_moe,dest_movers_same_county_estimate,dest_col_29_moe,dest_movers_diff_county_same_state_estimate,dest_col_31_moe,dest_movers_diff_state_estimate,dest_col_33_moe,dest_movers_pr_estimate,dest_col_35_moe,movers_in_county_to_county_flow_estimate,dest_col_37_moe,origin_county_name_clean,dest_county_name_clean,source_file,year_start,year_end
026,001,002,110,Michigan,Alcona County,10738.0,18.0,9645.0,146.0,1070.0,151.0,416.0,102.0,472.0,94.0,182.0,71.0,23.0,14.0,Alaska,Juneau City and Borough,32971.0,946.0,25496.0,727.0,7475.0,1092.0,3788.0,629.0,631.0,156.0,3056.0,781.0,,,4.0,7.0,Alcona,Juneau City and Borough,inflow_09_13_Michigan.csv,2009,2013
026,001,006,061,Michigan,Alcona County,10738.0,18.0,9645.0,146.0,1070.0,151.0,416.0,102.0,472.0,94.0,182.0,71.0,23.0,14.0,California,Placer County,350393.0,2375.0,300402.0,2342.0,49991.0,2597.0,28600.0,2110.0,15465.0,1387.0,5926.0,1002.0,,,4.0,6.0,Alcona,Placer,inflow_09_13_Michigan.csv,2009,2013
026,001,006,107,Michigan,Alcona County,10738.0,18.0,9645.0,146.0,1070.0,151.0,416.0,102.0,472.0,94.0,182.0,71.0,23.0,14.0,California,Tulare County,439704.0,2533.0,373123.0,3347.0,66581.0,3225.0,50247.0,2809.0,11218.0,1390.0,5116.0,1017.0,,,2.0,4.0,Alcona,Tulare,inflow_09_13_Michigan.csv,2009,2013
026,001,008,041,Michigan,Alcona County,10738.0,18.0,9645.0,146.0,1070.0,151.0,416.0,102.0,472.0,94.0,182.0,71.0,23.0,14.0,Colorado,El Paso County,607690.0,3747.0,486671.0,3782.0,120945.0,4046.0,75354.0,3223.0,12740.0,990.0,32851.0,2205.0,74.0,118.0,2.0,4.0,Alcona,El Paso,inflow_09_13_Michigan.csv,2009,2013
026,001,012,011,Michigan,Alcona County,10738.0,18.0,9645.0,146.0,1070.0,151.0,416.0,102.0,472.0,94.0,182.0,71.0,23.0,14.0,Florida,Broward County,1739555.0,4945.0,1470865.0,6552.0,268360.0,6506.0,191553.0,5599.0,43573.0,2613.0,33234.0,2186.0,330.0,186.0,16.0,18.0,Alcona,Broward,inflow_09_13_Michigan.csv,2009,2013
026,001,012,021,Michigan,Alcona County,10738.0,18.0,9645.0,146.0,1070.0,151.0,416.0,102.0,472.0,94.0,182.0,71.0,23.0,14.0,Florida,Collier County,320292.0,2433.0,275733.0,3091.0,44532.0,2569.0,28554.0,2414.0,8908.0,1163.0,7070.0,985.0,27.0,30.0,2.0,4.0,Alcona,Collier,inflow_09_13_Michigan.csv,2009,2013
026,001,012,113,Michigan,Alcona County,10738.0,18.0,9645.0,146.0,1070.0,151.0,416.0,102.0,472.0,94.0,182.0,71.0,23.0,14.0,Florida,Santa Rosa County,151538.0,1710.0,125148.0,2030.0,26390.0,1927.0,13234.0,1617.0,6703.0,970.0,6453.0,903.0,,,21.0,31.0,Alcona,Santa Rosa,inflow_09_13_Michigan.csv,2009,2013
026,001,013,051,Michigan,Alcona County,10738.0,18.0,9645.0,146.0,1070.0,151.0,416.0,102.0,472.0,94.0,182.0,71.0,23.0,14.0,Georgia,Chatham County,265307.0,2028.0,226904.0,2306.0,38403.0,2242.0,21119.0,1870.0,6442.0,826.0,10842.0,1127.0,,,7.0,8.0,Alcona,Chatham,inflow_09_13_Michigan.csv,2009,2013
026,001,013,067,Michigan,Alcona County,10738.0,18.0,9645.0,146.0,1070.0,151.0,416.0,102.0,472.0,94.0,182.0,71.0,23.0,14.0,Georgia,Cobb County,675821.0,3799.0,560263.0,4033.0,115524.0,3773.0,64960.0,3035.0,31258.0,2419.0,19306.0,1532.0,34.0,39.0,10.0,14.0,Alcona,Cobb,inflow_09_13_Michigan.csv,2009,2013
026,001,013,247,Michigan,Alcona County,10738.0,18.0,9645.0,146.0,1070.0,151.0,416.0,102.0,472.0,94.0,182.0,71.0,23.0,14.0,Georgia,Rockdale County,82818.0,1574.0,68887.0,1502.0,13931.0,1420.0,6232.0,1058.0,5352.0,871.0,2347.0,560.0,,,12.0,17.0,Alcona,Rockdale,inflow_09_13_Michigan.csv,2009,2013
