origin_fips_state,origin_fips_county,dest_fips_state,dest_fips_county,origin_state_name,origin_county_name,county_of_current_residence_estimate,origin_col_7_moe,origin_nonmovers_estimate,origin_col_9_moe,origin_movers_us_estimate,origin_col_11_moe,origin_movers_same_county_estimate,origin_col_13_moe,origin_movers_diff_county_same_state_estimate,origin_col_15_moe,origin_movers_diff_state_estimate,origin_col_17_moe,origin_movers_abroad_estimate,origin_col_19_moe,dest_state_name,dest_county_name,county_of_residence_1_year_ago_estimate,dest_col_23_moe,dest_nonmovers_estimate,dest_col_25_moe,dest_movers_us_estimate,dest_col_27_moe,dest_movers_same_county_estimate,dest_col_29_moe,dest_movers_diff_county_same_state_estimate,dest_col_31_moe,dest_movers_diff_state_estimate,dest_col_33_moe,dest_movers_pr_estimate,dest_col_35_moe,movers_in_county_to_county_flow_estimate,dest_col_37_moe,origin_county_name_clean,dest_county_name_clean,source_file
004,015,031,001,Arizona,Mohave County,203060.0,242.0,162599.0,2020.0,39762.0,1998.0,21843.0,1700.0,3140.0,631.0,14779.0,1342.0,699.0,264.0,Nebraska,Adams County,31715.0,566.0,26381.0,491.0,5334.0,571.0,2638.0,401.0,1972.0,325.0,724.0,322.0,,,174.0,235.0,Mohave,Adams,outflow_13_17_Nebraska.csv
008,001,031,001,Colorado,Adams County,481009.0,537.0,408136.0,2797.0,70440.0,2739.0,34076.0,2212.0,25789.0,1823.0,10575.0,992.0,2433.0,550.0,Nebraska,Adams County,31715.0,566.0,26381.0,491.0,5334.0,571.0,2638.0,401.0,1972.0,325.0,724.0,322.0,,,5.0,9.0,Adams,Adams,outflow_13_17_Nebraska.csv
008,014,031,001,Colorado,Broomfield County,63618.0,125.0,50287.0,962.0,12979.0,978.0,2253.0,522.0,7380.0,820.0,3346.0,529.0,352.0,140.0,Nebraska,Adams County,31715.0,566.0,26381.0,491.0,5334.0,571.0,2638.0,401.0,1972.0,325.0,724.0,322.0,,,13.0,20.0,Broomfield,Adams,outflow_13_17_Nebraska.csv
008,041,031,001,Colorado,El Paso County,665907.0,563.0,516388.0,4310.0,142047.0,4225.0,82533.0,3101.0,14641.0,1564.0,44873.0,2264.0,7472.0,887.0,Nebraska,Adams County,31715.0,566.0,26381.0,491.0,5334.0,571.0,2638.0,401.0,1972.0,325.0,724.0,322.0,,,46.0,46.0,El Paso,Adams,outflow_13_17_Nebraska.csv
011,001,031,001,District of Columbia,District of Columbia,662540.0,676.0,530353.0,3189.0,121387.0,3044.0,66665.0,2555.0,,,54722.0,1970.0,10800.0,994.0,Nebraska,Adams County,31715.0,566.0,26381.0,491.0,5334.0,571.0,2638.0,401.0,1972.0,325.0,724.0,322.0,,,5.0,11.0,District of Columbia,Adams,outflow_13_17_Nebraska.csv
012,057,031,001,Florida,Hillsborough County,1334621.0,845.0,1092354.0,5676.0,227874.0,5329.0,153104.0,4686.0,36411.0,2215.0,38359.0,2067.0,14393.0,1445.0,Nebraska,Adams County,31715.0,566.0,26381.0,491.0,5334.0,571.0,2638.0,401.0,1972.0,325.0,724.0,322.0,,,55.0,90.0,Hillsborough,Adams,outflow_13_17_Nebraska.csv
012,097,031,001,Florida,Osceola County,320979.0,634.0,273984.0,3919.0,39940.0,3269.0,20213.0,2347.0,12005.0,1688.0,7722.0,1185.0,7055.0,1760.0,Nebraska,Adams County,31715.0,566.0,26381.0,491.0,5334.0,571.0,2638.0,401.0,1972.0,325.0,724.0,322.0,,,46.0,78.0,Osceola,Adams,outflow_13_17_Nebraska.csv
019,155,031,001,Iowa,Pottawattamie County,92149.0,155.0,79073.0,1041.0,12767.0,1034.0,6927.0,715.0,2030.0,385.0,3810.0,574.0,309.0,135.0,Nebraska,Adams County,31715.0,566.0,26381.0,491.0,5334.0,571.0,2638.0,401.0,1972.0,325.0,724.0,322.0,,,41.0,58.0,Pottawattamie,Adams,outflow_13_17_Nebraska.csv
019,193,031,001,Iowa,Woodbury County,100998.0,215.0,86636.0,997.0,14155.0,967.0,9026.0,1006.0,1968.0,409.0,3161.0,623.0,207.0,91.0,Nebraska,Adams County,31715.0,566.0,26381.0,491.0,5334.0,571.0,2638.0,401.0,1972.0,325.0,724.0,322.0,,,4.0,10.0,Woodbury,Adams,outflow_13_17_Nebraska.csv
026,077,031,001,Michigan,Kalamazoo County,256971.0,333.0,203098.0,1799.0,52563.0,1811.0,32777.0,1538.0,13760.0,1220.0,6026.0,866.0,1310.0,378.0,Nebraska,Adams County,31715.0,566.0,26381.0,491.0,5334.0,571.0,2638.0,401.0,1972.0,325.0,724.0,322.0,,,47.0,72.0,Kalamazoo,Adams,outflow_13_17_Nebraska.csv
