origin_fips_state,origin_fips_county,dest_fips_state,dest_fips_county,origin_state_name,origin_county_name,county_of_current_residence_estimate,origin_col_7_moe,origin_nonmovers_estimate,origin_col_9_moe,origin_movers_us_estimate,origin_col_11_moe,origin_movers_same_county_estimate,origin_col_13_moe,origin_movers_diff_county_same_state_estimate,origin_col_15_moe,origin_movers_diff_state_estimate,origin_col_17_moe,origin_movers_abroad_estimate,origin_col_19_moe,dest_state_name,dest_county_name,county_of_residence_1_year_ago_estimate,dest_col_23_moe,dest_nonmovers_estimate,dest_col_25_moe,dest_movers_us_estimate,dest_col_27_moe,dest_movers_same_county_estimate,dest_col_29_moe,dest_movers_diff_county_same_state_estimate,dest_col_31_moe,dest_movers_diff_state_estimate,dest_col_33_moe,dest_movers_pr_estimate,dest_col_35_moe,movers_in_county_to_county_flow_estimate,dest_col_37_moe,origin_county_name_clean,dest_county_name_clean,source_file
002,020,053,001,Alaska,Anchorage Municipality,290691.0,472.0,231102.0,2593.0,56928.0,2476.0,35631.0,2367.0,5778.0,794.0,15519.0,1304.0,2661.0,505.0,Washington,Adams County,18867.0,489.0,16512.0,460.0,2355.0,567.0,1198.0,355.0,1017.0,386.0,140.0,97.0,,,22.0,35.0,Anchorage Municipality,Adams,outflow_09_13_Washington.csv
002,188,053,001,Alaska,Northwest Arctic Borough,7428.0,25.0,6176.0,157.0,1247.0,155.0,828.0,136.0,273.0,67.0,146.0,66.0,5.0,7.0,Washington,Adams County,18867.0,489.0,16512.0,460.0,2355.0,567.0,1198.0,355.0,1017.0,386.0,140.0,97.0,,,5.0,8.0,Northwest Arctic Borough,Adams,outflow_09_13_Washington.csv
006,059,053,001,California,Orange County,3016966.0,1372.0,2560409.0,9004.0,435336.0,8668.0,321416.0,7724.0,81847.0,3446.0,32073.0,1620.0,21221.0,1635.0,Washington,Adams County,18867.0,489.0,16512.0,460.0,2355.0,567.0,1198.0,355.0,1017.0,386.0,140.0,97.0,,,15.0,25.0,Orange,Adams,outflow_09_13_Washington.csv
013,259,053,001,Georgia,Stewart County,5976.0,31.0,4822.0,191.0,1060.0,171.0,92.0,53.0,583.0,178.0,385.0,97.0,94.0,42.0,Washington,Adams County,18867.0,489.0,16512.0,460.0,2355.0,567.0,1198.0,355.0,1017.0,386.0,140.0,97.0,,,8.0,15.0,Stewart,Adams,outflow_09_13_Washington.csv
016,051,053,001,Idaho,Jefferson County,26005.0,110.0,22561.0,644.0,3261.0,653.0,1360.0,394.0,1511.0,419.0,390.0,176.0,183.0,114.0,Washington,Adams County,18867.0,489.0,16512.0,460.0,2355.0,567.0,1198.0,355.0,1017.0,386.0,140.0,97.0,,,6.0,9.0,Jefferson,Adams,outflow_09_13_Washington.csv
032,510,053,001,Nevada,Carson City,54335.0,134.0,42996.0,1117.0,11289.0,1119.0,5913.0,865.0,3541.0,638.0,1835.0,480.0,50.0,47.0,Washington,Adams County,18867.0,489.0,16512.0,460.0,2355.0,567.0,1198.0,355.0,1017.0,386.0,140.0,97.0,,,17.0,28.0,Carson City,Adams,outflow_09_13_Washington.csv
033,009,053,001,New Hampshire,Grafton County,88427.0,153.0,74491.0,854.0,12983.0,862.0,5689.0,765.0,2466.0,401.0,4828.0,526.0,953.0,320.0,Washington,Adams County,18867.0,489.0,16512.0,460.0,2355.0,567.0,1198.0,355.0,1017.0,386.0,140.0,97.0,,,50.0,77.0,Grafton,Adams,outflow_09_13_Washington.csv
049,049,053,001,Utah,Utah County,518127.0,509.0,404704.0,3025.0,107792.0,3104.0,67812.0,2979.0,16353.0,1462.0,23627.0,1602.0,5631.0,733.0,Washington,Adams County,18867.0,489.0,16512.0,460.0,2355.0,567.0,1198.0,355.0,1017.0,386.0,140.0,97.0,,,15.0,20.0,Utah,Adams,outflow_09_13_Washington.csv
053,003,053,001,Washington,Asotin County,21638.0,71.0,18123.0,498.0,3504.0,493.0,1634.0,401.0,349.0,145.0,1521.0,352.0,11.0,19.0,Washington,Adams County,18867.0,489.0,16512.0,460.0,2355.0,567.0,1198.0,355.0,1017.0,386.0,140.0,97.0,,,11.0,16.0,Asotin,Adams,outflow_09_13_Washington.csv
053,005,053,001,Washington,Benton County,176418.0,355.0,147331.0,1996.0,27911.0,1923.0,15788.0,1397.0,5880.0,821.0,6243.0,1103.0,1176.0,428.0,Washington,Adams County,18867.0,489.0,16512.0,460.0,2355.0,567.0,1198.0,355.0,1017.0,386.0,140.0,97.0,,,130.0,177.0,Benton,Adams,outflow_09_13_Washington.csv
053,009,053,001,Washington,Clallam County,71058.0,154.0,61093.0,921.0,9775.0,929.0,5561.0,693.0,1894.0,322.0,2320.0,531.0,190.0,96.0,Washington,Adams County,18867.0,489.0,16512.0,460.0,2355.0,567.0,1198.0,355.0,1017.0,386.0,140.0,97.0,,,31.0,27.0,Clallam,Adams,outflow_09_13_Washington.csv
053,011,053,001,Washington,Clark County,427667.0,420.0,358266.0,2579.0,67703.0,2553.0,43578.0,2471.0,6681.0,970.0,17444.0,1284.0,1698.0,364.0,Washington,Adams County,18867.0,489.0,16512.0,460.0,2355.0,567.0,1198.0,355.0,1017.0,386.0,140.0,97.0,,,15.0,24.0,Clark,Adams,outflow_09_13_Washington.csv
053,021,053,001,Washington,Franklin County,80322.0,289.0,67545.0,1828.0,12572.0,1823.0,6314.0,1415.0,4620.0,839.0,1638.0,506.0,205.0,131.0,Washington,Adams County,18867.0,489.0,16512.0,460.0,2355.0,567.0,1198.0,355.0,1017.0,386.0,140.0,97.0,,,132.0,213.0,Franklin,Adams,outflow_09_13_Washington.csv
053,025,053,001,Washington,Grant County,88912.0,250.0,75423.0,1344.0,13298.0,1342.0,9364.0,1320.0,2165.0,496.0,1769.0,618.0,191.0,129.0,Washington,Adams County,18867.0,489.0,16512.0,460.0,2355.0,567.0,1198.0,355.0,1017.0,386.0,140.0,97.0,,,191.0,165.0,Grant,Adams,outflow_09_13_Washington.csv
053,029,053,001,Washington,Island County,77957.0,171.0,65498.0,976.0,11688.0,893.0,4512.0,696.0,2679.0,430.0,4497.0,670.0,771.0,373.0,Washington,Adams County,18867.0,489.0,16512.0,460.0,2355.0,567.0,1198.0,355.0,1017.0,386.0,140.0,97.0,,,9.0,15.0,Island,Adams,outflow_09_13_Washington.csv
053,031,053,001,Washington,Jefferson County,29699.0,105.0,25053.0,518.0,4510.0,539.0,2187.0,429.0,1444.0,286.0,879.0,266.0,136.0,101.0,Washington,Adams County,18867.0,489.0,16512.0,460.0,2355.0,567.0,1198.0,355.0,1017.0,386.0,140.0,97.0,,,3.0,6.0,Jefferson,Adams,outflow_09_13_Washington.csv
053,033,053,001,Washington,King County,1950072.0,999.0,1589903.0,6173.0,336675.0,6032.0,234346.0,4941.0,39474.0,2549.0,62855.0,2812.0,23494.0,1564.0,Washington,Adams County,18867.0,489.0,16512.0,460.0,2355.0,567.0,1198.0,355.0,1017.0,386.0,140.0,97.0,,,107.0,99.0,King,Adams,outflow_09_13_Washington.csv
053,035,053,001,Washington,Kitsap County,249412.0,330.0,205920.0,2122.0,41370.0,2030.0,24518.0,1837.0,5345.0,715.0,11507.0,1039.0,2122.0,477.0,Washington,Adams County,18867.0,489.0,16512.0,460.0,2355.0,567.0,1198.0,355.0,1017.0,386.0,140.0,97.0,,,18.0,28.0,Kitsap,Adams,outflow_09_13_Washington.csv
