origin_fips_state,origin_fips_county,dest_fips_state,dest_fips_county,origin_state_name,origin_county_name,county_of_current_residence_estimate,origin_col_7_moe,origin_nonmovers_estimate,origin_col_9_moe,origin_movers_us_estimate,origin_col_11_moe,origin_movers_same_county_estimate,origin_col_13_moe,origin_movers_diff_county_same_state_estimate,origin_col_15_moe,origin_movers_diff_state_estimate,origin_col_17_moe,origin_movers_abroad_estimate,origin_col_19_moe,dest_state_name,dest_county_name,county_of_residence_1_year_ago_estimate,dest_col_23_moe,dest_nonmovers_estimate,dest_col_25_moe,dest_movers_us_estimate,dest_col_27_moe,dest_movers_same_county_estimate,dest_col_29_moe,dest_movers_diff_county_same_state_estimate,dest_col_31_moe,dest_movers_diff_state_estimate,dest_col_33_moe,dest_movers_pr_estimate,dest_col_35_moe,movers_in_county_to_county_flow_estimate,dest_col_37_moe,origin_county_name_clean,dest_county_name_clean,source_file
001,081,022,001,Alabama,Lee County,154934.0,278.0,121709.0,2026.0,32133.0,2066.0,16266.0,1555.0,7652.0,935.0,8215.0,1029.0,1092.0,357.0,Louisiana,Acadia Parish,62238.0,1032.0,54802.0,1128.0,7436.0,1087.0,3925.0,807.0,3097.0,740.0,414.0,150.0,,,2.0,4.0,Lee,Acadia Parish,outflow_13_17_Louisiana.csv
001,089,022,001,Alabama,Madison County,349262.0,434.0,294105.0,2492.0,53411.0,2454.0,35191.0,2084.0,8080.0,867.0,10140.0,1021.0,1746.0,477.0,Louisiana,Acadia Parish,62238.0,1032.0,54802.0,1128.0,7436.0,1087.0,3925.0,807.0,3097.0,740.0,414.0,150.0,,,32.0,51.0,Madison,Acadia Parish,outflow_13_17_Louisiana.csv
001,097,022,001,Alabama,Mobile County,409170.0,485.0,356186.0,2483.0,52028.0,2555.0,40845.0,2274.0,4010.0,475.0,7173.0,944.0,956.0,256.0,Louisiana,Acadia Parish,62238.0,1032.0,54802.0,1128.0,7436.0,1087.0,3925.0,807.0,3097.0,740.0,414.0,150.0,,,7.0,15.0,Mobile,Acadia Parish,outflow_13_17_Louisiana.csv
001,103,022,001,Alabama,Morgan County,117722.0,264.0,100749.0,1493.0,16830.0,1461.0,11005.0,1462.0,4370.0,892.0,1455.0,374.0,143.0,63.0,Louisiana,Acadia Parish,62238.0,1032.0,54802.0,1128.0,7436.0,1087.0,3925.0,807.0,3097.0,740.0,414.0,150.0,,,4.0,8.0,Morgan,Acadia Parish,outflow_13_17_Louisiana.csv
001,125,022,001,Alabama,Tuscaloosa County,201914.0,323.0,165673.0,1610.0,35412.0,1588.0,19282.0,1442.0,7712.0,973.0,8418.0,849.0,829.0,265.0,Louisiana,Acadia Parish,62238.0,1032.0,54802.0,1128.0,7436.0,1087.0,3925.0,807.0,3097.0,740.0,414.0,150.0,,,2.0,4.0,Tuscaloosa,Acadia Parish,outflow_13_17_Louisiana.csv
002,020,022,001,Alaska,Anchorage Municipality,294072.0,458.0,235360.0,2908.0,55824.0,2846.0,37387.0,2563.0,5503.0,1026.0,12934.0,1064.0,2888.0,604.0,Louisiana,Acadia Parish,62238.0,1032.0,54802.0,1128.0,7436.0,1087.0,3925.0,807.0,3097.0,740.0,414.0,150.0,,,5.0,10.0,Anchorage Municipality,Acadia Parish,outflow_13_17_Louisiana.csv
005,007,022,001,Arkansas,Benton County,248135.0,322.0,211913.0,2148.0,34306.0,2100.0,20264.0,1615.0,5211.0,716.0,8831.0,930.0,1916.0,482.0,Louisiana,Acadia Parish,62238.0,1032.0,54802.0,1128.0,7436.0,1087.0,3925.0,807.0,3097.0,740.0,414.0,150.0,,,22.0,23.0,Benton,Acadia Parish,outflow_13_17_Louisiana.csv
005,129,022,001,Arkansas,Searcy County,7880.0,31.0,7019.0,222.0,840.0,216.0,501.0,158.0,216.0,96.0,123.0,104.0,21.0,23.0,Louisiana,Acadia Parish,62238.0,1032.0,54802.0,1128.0,7436.0,1087.0,3925.0,807.0,3097.0,740.0,414.0,150.0,,,28.0,44.0,Searcy,Acadia Parish,outflow_13_17_Louisiana.csv
006,073,022,001,California,San Diego County,3242145.0,1427.0,2732840.0,7503.0,473030.0,7081.0,349972.0,6364.0,47877.0,2479.0,75181.0,3382.0,36275.0,2260.0,Louisiana,Acadia Parish,62238.0,1032.0,54802.0,1128.0,7436.0,1087.0,3925.0,807.0,3097.0,740.0,414.0,150.0,,,6.0,8.0,San Diego,Acadia Parish,outflow_13_17_Louisiana.csv
021,067,022,001,Kentucky,Fayette County,311400.0,359.0,234244.0,2417.0,73785.0,2377.0,46721.0,1986.0,14886.0,1336.0,12178.0,996.0,3371.0,619.0,Louisiana,Acadia Parish,62238.0,1032.0,54802.0,1128.0,7436.0,1087.0,3925.0,807.0,3097.0,740.0,414.0,150.0,,,7.0,13.0,Fayette,Acadia Parish,outflow_13_17_Louisiana.csv
